facility_id,facility_type,zone,lead_time_days,medicine,month,stock_on_hand,consumption,resupply,days_of_stock,stockout
ETH021,Health Centre,Oromia,27,Magnesium Sulphate,2024-04,34.0,27,0,37.8,0
ETH021,Health Centre,Oromia,27,Magnesium Sulphate,2024-05,22.0,12,0,55.0,0
ETH021,Health Centre,Oromia,27,Magnesium Sulphate,2024-06,56.0,27,61,62.2,0
ETH021,Health Centre,Oromia,27,Magnesium Sulphate,2024-07,31.0,25,0,37.2,0
ETH021,Health Centre,Oromia,27,Magnesium Sulphate,2024-08,79.0,23,71,103.0,0
ETH021,Health Centre,Oromia,27,Magnesium Sulphate,2024-09,52.0,27,0,57.8,0
ETH021,Health Centre,Oromia,27,Magnesium Sulphate,2024-10,29.0,23,0,37.8,0
ETH021,Health Centre,Oromia,27,Magnesium Sulphate,2024-11,84.0,27,82,93.3,0
ETH021,Health Centre,Oromia,27,Magnesium Sulphate,2024-12,58.0,26,0,66.9,0
ETH022,Health Centre,Oromia,18,Oxytocin,2024-02,42.0,23,0,54.8,0
ETH022,Health Centre,Oromia,18,Oxytocin,2024-03,18.0,24,0,22.5,0
ETH022,Health Centre,Oromia,18,Oxytocin,2024-05,30.0,30,60,30.0,0
ETH022,Health Centre,Oromia,18,Oxytocin,2024-06,74.0,18,62,123.3,0
ETH022,Health Centre,Oromia,18,Oxytocin,2024-07,55.0,19,0,86.8,0
ETH022,Health Centre,Oromia,18,Oxytocin,2024-08,36.0,19,0,56.8,0
ETH022,Health Centre,Oromia,18,Oxytocin,2024-09,19.0,17,0,33.5,0
ETH022,Health Centre,Oromia,18,Oxytocin,2024-10,68.0,24,73,85.0,0
ETH022,Health Centre,Oromia,18,Oxytocin,2024-11,46.0,22,0,62.7,0
ETH022,Health Centre,Oromia,18,ORS/Zinc,2024-02,22.0,26,0,25.4,0
ETH022,Health Centre,Oromia,18,ORS/Zinc,2024-03,55.0,26,59,63.5,0
ETH022,Health Centre,Oromia,18,ORS/Zinc,2024-07,29.0,19,0,45.8,0
ETH022,Health Centre,Oromia,18,ORS/Zinc,2024-08,55.0,22,48,75.0,0
ETH022,Health Centre,Oromia,18,ORS/Zinc,2024-09,30.0,25,0,36.0,0
ETH022,Health Centre,Oromia,18,ORS/Zinc,2024-10,64.0,26,60,73.8,0
ETH022,Health Centre,Oromia,18,ORS/Zinc,2024-11,45.0,19,0,71.1,0
ETH022,Health Centre,Oromia,18,ORS/Zinc,2024-12,27.0,18,0,45.0,0
ETH022,Health Centre,Oromia,18,Artemether-Lumefantrine,2024-01,84.0,22,0,114.5,0
ETH022,Health Centre,Oromia,18,Artemether-Lumefantrine,2024-02,66.0,18,0,110.0,0
ETH022,Health Centre,Oromia,18,Artemether-Lumefantrine,2024-03,42.0,24,0,52.5,0
ETH022,Health Centre,Oromia,18,Artemether-Lumefantrine,2024-04,17.0,25,0,20.4,0
ETH022,Health Centre,Oromia,18,Artemether-Lumefantrine,2024-05,0.0,17,0,0.0,1
ETH022,Health Centre,Oromia,18,Artemether-Lumefantrine,2024-06,62.0,34,96,54.7,0
ETH022,Health Centre,Oromia,18,Artemether-Lumefantrine,2024-07,11.0,51,0,6.5,0
ETH022,Health Centre,Oromia,18,Artemether-Lumefantrine,2024-08,73.0,33,95,66.4,0
ETH022,Health Centre,Oromia,18,Artemether-Lumefantrine,2024-09,29.0,44,0,19.8,0
ETH022,Health Centre,Oromia,18,Artemether-Lumefantrine,2024-10,79.0,24,74,98.8,0
ETH022,Health Centre,Oromia,18,Artemether-Lumefantrine,2024-11,47.0,32,0,44.1,0
ETH022,Health Centre,Oromia,18,Artemether-Lumefantrine,2024-12,27.0,20,0,40.5,0
ETH022,Health Centre,Oromia,18,Magnesium Sulphate,2024-01,123.0,22,0,167.7,0
ETH022,Health Centre,Oromia,18,Magnesium Sulphate,2024-02,101.0,22,0,137.7,0
ETH022,Health Centre,Oromia,18,Magnesium Sulphate,2024-03,76.0,25,0,91.2,0
ETH022,Health Centre,Oromia,18,Magnesium Sulphate,2024-04,49.0,27,0,54.4,0
ETH022,Health Centre,Oromia,18,Magnesium Sulphate,2024-05,28.0,21,0,40.0,0
ETH022,Health Centre,Oromia,18,Magnesium Sulphate,2024-06,69.0,26,67,79.6,0
ETH022,Health Centre,Oromia,18,Magnesium Sulphate,2024-07,38.0,31,0,36.8,0
ETH022,Health Centre,Oromia,18,Magnesium Sulphate,2024-08,19.0,19,0,30.0,0
ETH022,Health Centre,Oromia,18,Magnesium Sulphate,2024-09,0.0,19,0,0.0,1
ETH022,Health Centre,Oromia,18,Magnesium Sulphate,2024-10,41.0,25,66,49.2,0
ETH022,Health Centre,Oromia,18,Magnesium Sulphate,2024-11,22.0,19,0,34.7,0
ETH022,Health Centre,Oromia,18,Magnesium Sulphate,2024-12,61.0,19,58,96.3,0
ETH023,Health Centre,Amhara,26,Oxytocin,2024-01,76.0,28,0,81.4,0
ETH023,Health Centre,Amhara,26,Oxytocin,2024-02,52.0,24,0,65.0,0
ETH023,Health Centre,Amhara,26,Oxytocin,2024-04,82.0,22,79,111.8,0
ETH023,Health Centre,Amhara,26,Oxytocin,2024-05,59.0,23,0,77.0,0
ETH023,Health Centre,Amhara,26,Oxytocin,2024-06,27.0,32,0,25.3,0
ETH023,Health Centre,Amhara,26,Oxytocin,2024-07,72.0,25,70,86.4,0
ETH023,Health Centre,Amhara,26,Oxytocin,2024-08,52.0,20,0,78.0,0
ETH023,Health Centre,Amhara,26,Oxytocin,2024-09,29.0,23,0,37.8,0
ETH023,Health Centre,Amhara,26,Oxytocin,2024-10,67.0,20,58,100.5,0
ETH023,Health Centre,Amhara,26,Oxytocin,2024-11,43.0,24,0,53.8,0
ETH023,Health Centre,Amhara,26,Oxytocin,2024-12,16.0,27,0,17.8,0
ETH023,Health Centre,Amhara,26,ORS/Zinc,2024-01,35.0,30,0,35.0,0
ETH023,Health Centre,Amhara,26,ORS/Zinc,2024-03,64.0,29,0,66.2,0
ETH023,Health Centre,Amhara,26,ORS/Zinc,2024-04,42.0,22,0,57.3,0
ETH023,Health Centre,Amhara,26,ORS/Zinc,2024-05,12.0,30,0,12.0,0
ETH023,Health Centre,Amhara,26,ORS/Zinc,2024-06,93.0,20,101,139.5,0
ETH023,Health Centre,Amhara,26,ORS/Zinc,2024-07,69.0,24,0,86.2,0
ETH023,Health Centre,Amhara,26,ORS/Zinc,2024-09,80.0,34,77,70.6,0
ETH023,Health Centre,Amhara,26,ORS/Zinc,2024-10,55.0,25,0,66.0,0
ETH023,Health Centre,Amhara,26,ORS/Zinc,2024-11,36.0,19,0,56.8,0
ETH023,Health Centre,Amhara,26,ORS/Zinc,2024-12,9.0,27,0,10.0,0
ETH023,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-01,47.0,23,0,61.3,0
ETH023,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-02,26.0,21,0,37.1,0
ETH023,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-03,49.0,27,50,54.4,0
ETH023,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-04,30.0,19,0,47.4,0
ETH023,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-05,73.0,24,67,91.2,0
ETH023,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-07,57.0,29,53,59.0,0
ETH023,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-08,28.0,29,0,29.0,0
ETH023,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-09,0.0,28,0,0.0,1
ETH023,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-10,62.0,24,86,77.5,0
ETH023,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-11,35.0,27,0,38.9,0
ETH023,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-12,80.0,23,68,104.3,0
ETH023,Health Centre,Amhara,26,Magnesium Sulphate,2024-01,132.0,25,0,158.4,0
ETH023,Health Centre,Amhara,26,Magnesium Sulphate,2024-03,84.0,24,0,105.0,0
ETH023,Health Centre,Amhara,26,Magnesium Sulphate,2024-04,61.0,23,0,79.6,0
ETH023,Health Centre,Amhara,26,Magnesium Sulphate,2024-06,66.0,17,44,116.5,0
ETH023,Health Centre,Amhara,26,Magnesium Sulphate,2024-08,12.0,27,0,13.3,0
ETH023,Health Centre,Amhara,26,Magnesium Sulphate,2024-09,44.0,17,49,77.6,0
ETH023,Health Centre,Amhara,26,Magnesium Sulphate,2024-10,24.0,20,0,36.0,0
ETH023,Health Centre,Amhara,26,Magnesium Sulphate,2024-11,0.0,24,0,0.0,1
ETH023,Health Centre,Amhara,26,Magnesium Sulphate,2024-12,34.0,27,61,37.8,0
ETH024,Health Post,Tigray,9,Oxytocin,2024-01,25.0,6,0,125.0,0
ETH024,Health Post,Tigray,9,Oxytocin,2024-03,10.0,11,0,27.3,0
ETH024,Health Post,Tigray,9,Oxytocin,2024-04,3.0,7,0,12.9,0
ETH024,Health Post,Tigray,9,Oxytocin,2024-05,16.0,5,18,96.0,0
ETH024,Health Post,Tigray,9,Oxytocin,2024-06,6.0,10,0,18.0,0
ETH024,Health Post,Tigray,9,Oxytocin,2024-07,0.0,6,0,0.0,1
ETH024,Health Post,Tigray,9,Oxytocin,2024-08,0.0,0,0,0.0,1
ETH024,Health Post,Tigray,9,Oxytocin,2024-09,0.0,0,0,0.0,1
ETH024,Health Post,Tigray,9,Oxytocin,2024-10,14.0,3,17,140.0,0
ETH024,Health Post,Tigray,9,Oxytocin,2024-11,7.0,7,0,30.0,0
ETH024,Health Post,Tigray,9,ORS/Zinc,2024-01,24.0,5,0,144.0,0
ETH024,Health Post,Tigray,9,ORS/Zinc,2024-03,7.0,10,0,21.0,0
ETH024,Health Post,Tigray,9,ORS/Zinc,2024-04,22.0,7,22,94.3,0
ETH024,Health Post,Tigray,9,ORS/Zinc,2024-05,12.0,10,0,36.0,0
ETH024,Health Post,Tigray,9,ORS/Zinc,2024-06,7.0,5,0,42.0,0
ETH024,Health Post,Tigray,9,ORS/Zinc,2024-07,22.0,6,21,110.0,0
ETH024,Health Post,Tigray,9,ORS/Zinc,2024-08,17.0,5,0,102.0,0
ETH024,Health Post,Tigray,9,ORS/Zinc,2024-09,13.0,4,0,97.5,0
ETH024,Health Post,Tigray,9,ORS/Zinc,2024-10,6.0,7,0,25.7,0
ETH024,Health Post,Tigray,9,ORS/Zinc,2024-11,0.0,6,0,0.0,1
ETH024,Health Post,Tigray,9,ORS/Zinc,2024-12,13.0,5,18,78.0,0
ETH024,Health Post,Tigray,9,Artemether-Lumefantrine,2024-01,27.0,3,0,180.0,0
ETH024,Health Post,Tigray,9,Artemether-Lumefantrine,2024-02,22.0,5,0,132.0,0
ETH024,Health Post,Tigray,9,Artemether-Lumefantrine,2024-03,17.0,5,0,102.0,0
ETH024,Health Post,Tigray,9,Artemether-Lumefantrine,2024-04,13.0,4,0,97.5,0
ETH024,Health Post,Tigray,9,Artemether-Lumefantrine,2024-05,5.0,8,0,18.8,0
ETH024,Health Post,Tigray,9,Artemether-Lumefantrine,2024-06,0.0,5,0,0.0,1
ETH024,Health Post,Tigray,9,Artemether-Lumefantrine,2024-07,5.0,17,22,8.8,0
ETH024,Health Post,Tigray,9,Artemether-Lumefantrine,2024-08,0.0,5,0,0.0,1
ETH024,Health Post,Tigray,9,Artemether-Lumefantrine,2024-09,8.0,14,22,17.1,0
ETH024,Health Post,Tigray,9,Artemether-Lumefantrine,2024-10,4.0,4,0,30.0,0
ETH024,Health Post,Tigray,9,Artemether-Lumefantrine,2024-11,12.0,6,14,60.0,0
ETH024,Health Post,Tigray,9,Magnesium Sulphate,2024-01,12.0,9,0,40.0,0
ETH024,Health Post,Tigray,9,Magnesium Sulphate,2024-04,6.0,8,0,22.5,0
ETH024,Health Post,Tigray,9,Magnesium Sulphate,2024-05,2.0,4,0,15.0,0
ETH024,Health Post,Tigray,9,Magnesium Sulphate,2024-06,19.0,5,22,114.0,0
ETH024,Health Post,Tigray,9,Magnesium Sulphate,2024-07,12.0,7,0,51.4,0
ETH024,Health Post,Tigray,9,Magnesium Sulphate,2024-09,1.0,6,0,5.0,0
ETH024,Health Post,Tigray,9,Magnesium Sulphate,2024-10,15.0,10,24,45.0,0
ETH024,Health Post,Tigray,9,Magnesium Sulphate,2024-11,8.0,7,0,34.3,0
ETH024,Health Post,Tigray,9,Magnesium Sulphate,2024-12,24.0,2,18,180.0,0
ETH025,Health Centre,SNNPR,16,Oxytocin,2024-01,116.0,25,0,139.2,0
ETH025,Health Centre,SNNPR,16,Oxytocin,2024-02,91.0,25,0,109.2,0
ETH025,Health Centre,SNNPR,16,Oxytocin,2024-03,55.0,36,0,45.8,0
ETH025,Health Centre,SNNPR,16,Oxytocin,2024-04,31.0,24,0,38.8,0
ETH025,Health Centre,SNNPR,16,Oxytocin,2024-06,45.0,21,0,64.3,0
ETH025,Health Centre,SNNPR,16,Oxytocin,2024-07,24.0,21,0,34.3,0
ETH025,Health Centre,SNNPR,16,Oxytocin,2024-08,51.0,27,54,56.7,0
ETH025,Health Centre,SNNPR,16,Oxytocin,2024-10,76.0,30,82,76.0,0
ETH025,Health Centre,SNNPR,16,Oxytocin,2024-11,48.0,28,0,51.4,0
ETH025,Health Centre,SNNPR,16,Oxytocin,2024-12,23.0,25,0,27.6,0
ETH025,Health Centre,SNNPR,16,ORS/Zinc,2024-01,69.0,19,0,108.9,0
ETH025,Health Centre,SNNPR,16,ORS/Zinc,2024-02,46.0,23,0,60.0,0
ETH025,Health Centre,SNNPR,16,ORS/Zinc,2024-04,53.0,24,64,66.2,0
ETH025,Health Centre,SNNPR,16,ORS/Zinc,2024-05,27.0,26,0,31.2,0
ETH025,Health Centre,SNNPR,16,ORS/Zinc,2024-07,79.0,23,96,103.0,0
ETH025,Health Centre,SNNPR,16,ORS/Zinc,2024-08,61.0,18,0,101.7,0
ETH025,Health Centre,SNNPR,16,ORS/Zinc,2024-09,41.0,20,0,61.5,0
ETH025,Health Centre,SNNPR,16,ORS/Zinc,2024-10,14.0,27,0,15.6,0
ETH025,Health Centre,SNNPR,16,ORS/Zinc,2024-11,0.0,14,0,0.0,1
ETH025,Health Centre,SNNPR,16,ORS/Zinc,2024-12,59.0,12,71,147.5,0
ETH025,Health Centre,SNNPR,16,Artemether-Lumefantrine,2024-01,91.0,28,0,97.5,0
ETH025,Health Centre,SNNPR,16,Artemether-Lumefantrine,2024-02,62.0,29,0,64.1,0
ETH025,Health Centre,SNNPR,16,Artemether-Lumefantrine,2024-03,35.0,27,0,38.9,0
ETH025,Health Centre,SNNPR,16,Artemether-Lumefantrine,2024-04,16.0,19,0,25.3,0
ETH025,Health Centre,SNNPR,16,Artemether-Lumefantrine,2024-05,0.0,16,0,0.0,1
ETH025,Health Centre,SNNPR,16,Artemether-Lumefantrine,2024-06,40.0,31,71,38.7,0
ETH025,Health Centre,SNNPR,16,Artemether-Lumefantrine,2024-07,2.0,38,0,1.6,0
ETH025,Health Centre,SNNPR,16,Artemether-Lumefantrine,2024-08,60.0,37,95,48.6,0
ETH025,Health Centre,SNNPR,16,Artemether-Lumefantrine,2024-09,18.0,42,0,12.9,0
ETH025,Health Centre,SNNPR,16,Artemether-Lumefantrine,2024-10,0.0,18,0,0.0,1
ETH025,Health Centre,SNNPR,16,Artemether-Lumefantrine,2024-11,65.0,30,95,65.0,0
ETH025,Health Centre,SNNPR,16,Artemether-Lumefantrine,2024-12,52.0,13,0,120.0,0
ETH025,Health Centre,SNNPR,16,Magnesium Sulphate,2024-01,86.0,27,0,95.6,0
ETH025,Health Centre,SNNPR,16,Magnesium Sulphate,2024-03,32.0,25,0,38.4,0
ETH025,Health Centre,SNNPR,16,Magnesium Sulphate,2024-04,76.0,27,71,84.4,0
ETH025,Health Centre,SNNPR,16,Magnesium Sulphate,2024-05,50.0,26,0,57.7,0
ETH025,Health Centre,SNNPR,16,Magnesium Sulphate,2024-06,23.0,27,0,25.6,0
ETH025,Health Centre,SNNPR,16,Magnesium Sulphate,2024-07,0.0,23,0,0.0,1
ETH025,Health Centre,SNNPR,16,Magnesium Sulphate,2024-08,42.0,29,71,43.4,0
ETH025,Health Centre,SNNPR,16,Magnesium Sulphate,2024-09,16.0,26,0,18.5,0
ETH025,Health Centre,SNNPR,16,Magnesium Sulphate,2024-10,90.0,23,97,117.4,0
ETH025,Health Centre,SNNPR,16,Magnesium Sulphate,2024-11,73.0,17,0,128.8,0
ETH025,Health Centre,SNNPR,16,Magnesium Sulphate,2024-12,52.0,21,0,74.3,0
ETH026,Health Post,Tigray,7,Oxytocin,2024-02,10.0,8,0,37.5,0
ETH026,Health Post,Tigray,7,Oxytocin,2024-03,2.0,8,0,7.5,0
ETH026,Health Post,Tigray,7,Oxytocin,2024-04,0.0,2,0,0.0,1
ETH026,Health Post,Tigray,7,Oxytocin,2024-05,19.0,7,26,81.4,0
ETH026,Health Post,Tigray,7,Oxytocin,2024-06,14.0,5,0,84.0,0
ETH026,Health Post,Tigray,7,Oxytocin,2024-07,6.0,8,0,22.5,0
ETH026,Health Post,Tigray,7,Oxytocin,2024-08,19.0,4,17,142.5,0
ETH026,Health Post,Tigray,7,Oxytocin,2024-09,17.0,2,0,180.0,0
ETH026,Health Post,Tigray,7,Oxytocin,2024-10,15.0,2,0,180.0,0
ETH026,Health Post,Tigray,7,Oxytocin,2024-11,7.0,8,0,26.2,0
ETH026,Health Post,Tigray,7,Oxytocin,2024-12,11.0,7,11,47.1,0
ETH026,Health Post,Tigray,7,ORS/Zinc,2024-01,19.0,4,0,142.5,0
ETH026,Health Post,Tigray,7,ORS/Zinc,2024-02,10.0,9,0,33.3,0
ETH026,Health Post,Tigray,7,ORS/Zinc,2024-03,8.0,2,0,120.0,0
ETH026,Health Post,Tigray,7,ORS/Zinc,2024-04,16.0,5,13,96.0,0
ETH026,Health Post,Tigray,7,ORS/Zinc,2024-05,9.0,7,0,38.6,0
ETH026,Health Post,Tigray,7,ORS/Zinc,2024-06,4.0,5,0,24.0,0
ETH026,Health Post,Tigray,7,ORS/Zinc,2024-07,16.0,6,18,80.0,0
ETH026,Health Post,Tigray,7,ORS/Zinc,2024-08,7.0,9,0,23.3,0
ETH026,Health Post,Tigray,7,ORS/Zinc,2024-09,3.0,4,0,22.5,0
ETH026,Health Post,Tigray,7,ORS/Zinc,2024-10,13.0,4,14,97.5,0
ETH026,Health Post,Tigray,7,ORS/Zinc,2024-11,3.0,10,0,9.0,0
ETH026,Health Post,Tigray,7,ORS/Zinc,2024-12,0.0,3,0,0.0,1
ETH026,Health Post,Tigray,7,Artemether-Lumefantrine,2024-01,11.0,5,0,66.0,0
ETH026,Health Post,Tigray,7,Artemether-Lumefantrine,2024-02,8.0,3,0,80.0,0
ETH026,Health Post,Tigray,7,Artemether-Lumefantrine,2024-03,22.0,7,21,94.3,0
ETH026,Health Post,Tigray,7,Artemether-Lumefantrine,2024-04,20.0,2,0,180.0,0
ETH026,Health Post,Tigray,7,Artemether-Lumefantrine,2024-05,13.0,7,0,55.7,0
ETH026,Health Post,Tigray,7,Artemether-Lumefantrine,2024-06,6.0,7,0,25.7,0
ETH026,Health Post,Tigray,7,Artemether-Lumefantrine,2024-08,14.0,10,0,42.0,0
ETH026,Health Post,Tigray,7,Artemether-Lumefantrine,2024-09,0.0,14,0,0.0,1
ETH026,Health Post,Tigray,7,Artemether-Lumefantrine,2024-10,17.0,9,26,56.7,0
ETH026,Health Post,Tigray,7,Artemether-Lumefantrine,2024-11,13.0,4,0,97.5,0
ETH026,Health Post,Tigray,7,Artemether-Lumefantrine,2024-12,8.0,5,0,48.0,0
ETH026,Health Post,Tigray,7,Magnesium Sulphate,2024-02,16.0,6,0,80.0,0
ETH026,Health Post,Tigray,7,Magnesium Sulphate,2024-03,7.0,9,0,23.3,0
ETH026,Health Post,Tigray,7,Magnesium Sulphate,2024-04,20.0,7,20,85.7,0
ETH026,Health Post,Tigray,7,Magnesium Sulphate,2024-05,12.0,8,0,45.0,0
ETH026,Health Post,Tigray,7,Magnesium Sulphate,2024-06,9.0,3,0,90.0,0
ETH026,Health Post,Tigray,7,Magnesium Sulphate,2024-07,16.0,5,12,96.0,0
ETH026,Health Post,Tigray,7,Magnesium Sulphate,2024-08,9.0,7,0,38.6,0
ETH026,Health Post,Tigray,7,Magnesium Sulphate,2024-09,18.0,5,14,108.0,0
ETH026,Health Post,Tigray,7,Magnesium Sulphate,2024-10,14.0,4,0,105.0,0
ETH026,Health Post,Tigray,7,Magnesium Sulphate,2024-11,9.0,5,0,54.0,0
ETH026,Health Post,Tigray,7,Magnesium Sulphate,2024-12,15.0,8,14,56.2,0
ETH027,Health Centre,Tigray,24,Oxytocin,2024-01,34.0,30,0,34.0,0
ETH027,Health Centre,Tigray,24,Oxytocin,2024-02,9.0,25,0,10.8,0
ETH027,Health Centre,Tigray,24,Oxytocin,2024-03,37.0,20,48,55.5,0
ETH027,Health Centre,Tigray,24,Oxytocin,2024-05,30.0,35,0,25.7,0
ETH027,Health Centre,Tigray,24,Oxytocin,2024-06,57.0,27,54,63.3,0
ETH027,Health Centre,Tigray,24,Oxytocin,2024-07,33.0,24,0,41.2,0
ETH027,Health Centre,Tigray,24,Oxytocin,2024-08,93.0,25,85,111.6,0
ETH027,Health Centre,Tigray,24,Oxytocin,2024-09,69.0,24,0,86.2,0
ETH027,Health Centre,Tigray,24,Oxytocin,2024-10,43.0,26,0,49.6,0
ETH027,Health Centre,Tigray,24,Oxytocin,2024-11,12.0,31,0,11.6,0
ETH027,Health Centre,Tigray,24,Oxytocin,2024-12,52.0,24,64,65.0,0
ETH027,Health Centre,Tigray,24,ORS/Zinc,2024-01,63.0,28,0,67.5,0
ETH027,Health Centre,Tigray,24,ORS/Zinc,2024-02,38.0,25,0,45.6,0
ETH027,Health Centre,Tigray,24,ORS/Zinc,2024-03,78.0,23,63,101.7,0
ETH027,Health Centre,Tigray,24,ORS/Zinc,2024-04,57.0,21,0,81.4,0
ETH027,Health Centre,Tigray,24,ORS/Zinc,2024-05,38.0,19,0,60.0,0
ETH027,Health Centre,Tigray,24,ORS/Zinc,2024-06,11.0,27,0,12.2,0
ETH027,Health Centre,Tigray,24,ORS/Zinc,2024-07,71.0,27,87,78.9,0
ETH027,Health Centre,Tigray,24,ORS/Zinc,2024-09,15.0,25,0,18.0,0
ETH027,Health Centre,Tigray,24,ORS/Zinc,2024-10,67.0,27,79,74.4,0
ETH027,Health Centre,Tigray,24,ORS/Zinc,2024-11,42.0,25,0,50.4,0
ETH027,Health Centre,Tigray,24,ORS/Zinc,2024-12,13.0,29,0,13.4,0
ETH027,Health Centre,Tigray,24,Artemether-Lumefantrine,2024-01,42.0,26,0,48.5,0
ETH027,Health Centre,Tigray,24,Artemether-Lumefantrine,2024-02,18.0,24,0,22.5,0
ETH027,Health Centre,Tigray,24,Artemether-Lumefantrine,2024-04,31.0,20,51,46.5,0
ETH027,Health Centre,Tigray,24,Artemether-Lumefantrine,2024-05,61.0,20,50,91.5,0
ETH027,Health Centre,Tigray,24,Artemether-Lumefantrine,2024-06,21.0,40,0,15.8,0
ETH027,Health Centre,Tigray,24,Artemether-Lumefantrine,2024-07,46.0,39,64,35.4,0
ETH027,Health Centre,Tigray,24,Artemether-Lumefantrine,2024-09,51.0,51,83,30.0,0
ETH027,Health Centre,Tigray,24,Artemether-Lumefantrine,2024-10,32.0,19,0,50.5,0
ETH027,Health Centre,Tigray,24,Artemether-Lumefantrine,2024-11,80.0,18,66,133.3,0
ETH027,Health Centre,Tigray,24,Artemether-Lumefantrine,2024-12,49.0,31,0,47.4,0
ETH027,Health Centre,Tigray,24,Magnesium Sulphate,2024-01,112.0,23,0,146.1,0
ETH027,Health Centre,Tigray,24,Magnesium Sulphate,2024-02,83.0,29,0,85.9,0
ETH027,Health Centre,Tigray,24,Magnesium Sulphate,2024-03,64.0,19,0,101.1,0
ETH027,Health Centre,Tigray,24,Magnesium Sulphate,2024-05,25.0,18,0,41.7,0
ETH027,Health Centre,Tigray,24,Magnesium Sulphate,2024-06,56.0,26,57,64.6,0
ETH027,Health Centre,Tigray,24,Magnesium Sulphate,2024-07,29.0,27,0,32.2,0
ETH027,Health Centre,Tigray,24,Magnesium Sulphate,2024-08,64.0,21,56,91.4,0
ETH027,Health Centre,Tigray,24,Magnesium Sulphate,2024-09,37.0,27,0,41.1,0
ETH027,Health Centre,Tigray,24,Magnesium Sulphate,2024-10,62.0,20,45,93.0,0
ETH027,Health Centre,Tigray,24,Magnesium Sulphate,2024-12,12.0,26,0,13.8,0
ETH028,Health Centre,Amhara,26,Oxytocin,2024-01,119.0,23,0,155.2,0
ETH028,Health Centre,Amhara,26,Oxytocin,2024-02,91.0,28,0,97.5,0
ETH028,Health Centre,Amhara,26,Oxytocin,2024-03,57.0,34,0,50.3,0
ETH028,Health Centre,Amhara,26,Oxytocin,2024-04,43.0,14,0,92.1,0
ETH028,Health Centre,Amhara,26,Oxytocin,2024-05,19.0,24,0,23.8,0
ETH028,Health Centre,Amhara,26,Oxytocin,2024-06,70.0,27,78,77.8,0
ETH028,Health Centre,Amhara,26,Oxytocin,2024-07,40.0,30,0,40.0,0
ETH028,Health Centre,Amhara,26,Oxytocin,2024-08,13.0,27,0,14.4,0
ETH028,Health Centre,Amhara,26,Oxytocin,2024-09,39.0,27,53,43.3,0
ETH028,Health Centre,Amhara,26,Oxytocin,2024-10,64.0,23,48,83.5,0
ETH028,Health Centre,Amhara,26,Oxytocin,2024-11,42.0,22,0,57.3,0
ETH028,Health Centre,Amhara,26,ORS/Zinc,2024-01,114.0,30,0,114.0,0
ETH028,Health Centre,Amhara,26,ORS/Zinc,2024-02,98.0,16,0,180.0,0
ETH028,Health Centre,Amhara,26,ORS/Zinc,2024-03,75.0,23,0,97.8,0
ETH028,Health Centre,Amhara,26,ORS/Zinc,2024-04,42.0,33,0,38.2,0
ETH028,Health Centre,Amhara,26,ORS/Zinc,2024-05,15.0,27,0,16.7,0
ETH028,Health Centre,Amhara,26,ORS/Zinc,2024-06,90.0,25,100,108.0,0
ETH028,Health Centre,Amhara,26,ORS/Zinc,2024-07,64.0,26,0,73.8,0
ETH028,Health Centre,Amhara,26,ORS/Zinc,2024-08,46.0,18,0,76.7,0
ETH028,Health Centre,Amhara,26,ORS/Zinc,2024-09,23.0,23,0,30.0,0
ETH028,Health Centre,Amhara,26,ORS/Zinc,2024-10,4.0,19,0,6.3,0
ETH028,Health Centre,Amhara,26,ORS/Zinc,2024-12,51.0,15,66,102.0,0
ETH028,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-01,66.0,19,0,104.2,0
ETH028,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-02,39.0,27,0,43.3,0
ETH028,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-03,9.0,30,0,9.0,0
ETH028,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-04,53.0,27,71,58.9,0
ETH028,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-05,28.0,25,0,33.6,0
ETH028,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-06,67.0,40,79,50.2,0
ETH028,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-07,34.0,33,0,30.9,0
ETH028,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-08,58.0,45,69,38.7,0
ETH028,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-09,27.0,31,0,26.1,0
ETH028,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-10,54.0,21,48,77.1,0
ETH028,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-11,32.0,22,0,43.6,0
ETH028,Health Centre,Amhara,26,Artemether-Lumefantrine,2024-12,71.0,16,55,133.1,0
ETH028,Health Centre,Amhara,26,Magnesium Sulphate,2024-01,128.0,25,0,153.6,0
