facility_id,facility_type,zone,medicine,month,avg_days_of_stock,stockout_rate_pct,total_consumption,total_stockouts,stock_on_hand,at_risk
ETH020,Health Post,SNNPR,Oxytocin,2024-08,72.9,0.0,7,0,17.0,False
ETH020,Health Post,SNNPR,Oxytocin,2024-09,140.0,0.0,3,0,14.0,False
ETH020,Health Post,SNNPR,Oxytocin,2024-10,54.0,0.0,5,0,9.0,False
ETH020,Health Post,SNNPR,Oxytocin,2024-11,37.5,0.0,4,0,5.0,False
ETH020,Health Post,SNNPR,Oxytocin,2024-12,66.0,0.0,5,0,11.0,False
ETH021,Health Centre,Oromia,Artemether-Lumefantrine,2024-01,104.0,0.0,15,0,52.0,False
ETH021,Health Centre,Oromia,Artemether-Lumefantrine,2024-02,40.9,0.0,22,0,30.0,False
ETH021,Health Centre,Oromia,Artemether-Lumefantrine,2024-03,17.4,0.0,19,0,11.0,True
ETH021,Health Centre,Oromia,Artemether-Lumefantrine,2024-04,79.6,0.0,23,0,61.0,False
ETH021,Health Centre,Oromia,Artemether-Lumefantrine,2024-05,77.6,0.0,17,0,44.0,False
ETH021,Health Centre,Oromia,Artemether-Lumefantrine,2024-06,20.8,0.0,26,0,18.0,True
ETH021,Health Centre,Oromia,Artemether-Lumefantrine,2024-07,73.2,0.0,34,0,83.0,False
ETH021,Health Centre,Oromia,Artemether-Lumefantrine,2024-08,45.5,0.0,33,0,50.0,False
ETH021,Health Centre,Oromia,Artemether-Lumefantrine,2024-10,2.5,0.0,24,0,2.0,True
ETH021,Health Centre,Oromia,Artemether-Lumefantrine,2024-11,110.0,0.0,21,0,77.0,False
ETH021,Health Centre,Oromia,Artemether-Lumefantrine,2024-12,91.6,0.0,19,0,58.0,False
ETH021,Health Centre,Oromia,Magnesium Sulphate,2024-02,102.7,0.0,26,0,89.0,False
ETH021,Health Centre,Oromia,Magnesium Sulphate,2024-03,65.4,0.0,28,0,61.0,False
ETH021,Health Centre,Oromia,Magnesium Sulphate,2024-04,37.8,0.0,27,0,34.0,False
ETH021,Health Centre,Oromia,Magnesium Sulphate,2024-05,55.0,0.0,12,0,22.0,False
ETH021,Health Centre,Oromia,Magnesium Sulphate,2024-06,62.2,0.0,27,0,56.0,False
ETH021,Health Centre,Oromia,Magnesium Sulphate,2024-07,37.2,0.0,25,0,31.0,False
ETH021,Health Centre,Oromia,Magnesium Sulphate,2024-08,103.0,0.0,23,0,79.0,False
ETH021,Health Centre,Oromia,Magnesium Sulphate,2024-09,57.8,0.0,27,0,52.0,False
ETH021,Health Centre,Oromia,Magnesium Sulphate,2024-10,37.8,0.0,23,0,29.0,False
ETH021,Health Centre,Oromia,Magnesium Sulphate,2024-11,93.3,0.0,27,0,84.0,False
ETH021,Health Centre,Oromia,Magnesium Sulphate,2024-12,66.9,0.0,26,0,58.0,False
ETH021,Health Centre,Oromia,ORS/Zinc,2024-02,85.5,0.0,20,0,57.0,False
ETH021,Health Centre,Oromia,ORS/Zinc,2024-04,57.3,0.0,11,0,21.0,False
ETH021,Health Centre,Oromia,ORS/Zinc,2024-05,113.5,0.0,23,0,87.0,False
ETH021,Health Centre,Oromia,ORS/Zinc,2024-06,94.3,0.0,21,0,66.0,False
ETH021,Health Centre,Oromia,ORS/Zinc,2024-07,69.0,0.0,20,0,46.0,False
ETH021,Health Centre,Oromia,ORS/Zinc,2024-08,13.1,0.0,32,0,14.0,True
ETH021,Health Centre,Oromia,ORS/Zinc,2024-09,0.0,100.0,14,1,0.0,True
ETH021,Health Centre,Oromia,ORS/Zinc,2024-10,0.0,100.0,0,1,0.0,True
ETH021,Health Centre,Oromia,ORS/Zinc,2024-11,121.9,0.0,16,0,65.0,False
ETH021,Health Centre,Oromia,ORS/Zinc,2024-12,51.2,0.0,24,0,41.0,False
ETH021,Health Centre,Oromia,Oxytocin,2024-01,80.6,0.0,35,0,94.0,False
ETH021,Health Centre,Oromia,Oxytocin,2024-02,58.1,0.0,32,0,62.0,False
ETH021,Health Centre,Oromia,Oxytocin,2024-03,44.4,0.0,25,0,37.0,False
ETH021,Health Centre,Oromia,Oxytocin,2024-05,78.8,0.0,24,0,63.0,False
ETH021,Health Centre,Oromia,Oxytocin,2024-06,37.5,0.0,28,0,35.0,False
ETH021,Health Centre,Oromia,Oxytocin,2024-07,31.8,0.0,17,0,18.0,False
ETH021,Health Centre,Oromia,Oxytocin,2024-08,0.0,100.0,18,1,0.0,True
ETH021,Health Centre,Oromia,Oxytocin,2024-09,0.0,100.0,0,1,0.0,True
ETH021,Health Centre,Oromia,Oxytocin,2024-11,53.4,0.0,32,0,57.0,False
ETH021,Health Centre,Oromia,Oxytocin,2024-12,44.3,0.0,23,0,34.0,False
ETH022,Health Centre,Oromia,Artemether-Lumefantrine,2024-01,114.5,0.0,22,0,84.0,False
ETH022,Health Centre,Oromia,Artemether-Lumefantrine,2024-02,110.0,0.0,18,0,66.0,False
ETH022,Health Centre,Oromia,Artemether-Lumefantrine,2024-03,52.5,0.0,24,0,42.0,False
ETH022,Health Centre,Oromia,Artemether-Lumefantrine,2024-04,20.4,0.0,25,0,17.0,True
ETH022,Health Centre,Oromia,Artemether-Lumefantrine,2024-05,0.0,100.0,17,1,0.0,True
ETH022,Health Centre,Oromia,Artemether-Lumefantrine,2024-06,54.7,0.0,34,0,62.0,False
ETH022,Health Centre,Oromia,Artemether-Lumefantrine,2024-07,6.5,0.0,51,0,11.0,True
ETH022,Health Centre,Oromia,Artemether-Lumefantrine,2024-08,66.4,0.0,33,0,73.0,False
ETH022,Health Centre,Oromia,Artemether-Lumefantrine,2024-09,19.8,0.0,44,0,29.0,True
ETH022,Health Centre,Oromia,Artemether-Lumefantrine,2024-10,98.8,0.0,24,0,79.0,False
ETH022,Health Centre,Oromia,Artemether-Lumefantrine,2024-11,44.1,0.0,32,0,47.0,False
ETH022,Health Centre,Oromia,Artemether-Lumefantrine,2024-12,40.5,0.0,20,0,27.0,False
ETH022,Health Centre,Oromia,Magnesium Sulphate,2024-01,167.7,0.0,22,0,123.0,False
ETH022,Health Centre,Oromia,Magnesium Sulphate,2024-02,137.7,0.0,22,0,101.0,False
ETH022,Health Centre,Oromia,Magnesium Sulphate,2024-03,91.2,0.0,25,0,76.0,False
ETH022,Health Centre,Oromia,Magnesium Sulphate,2024-04,54.4,0.0,27,0,49.0,False
ETH022,Health Centre,Oromia,Magnesium Sulphate,2024-05,40.0,0.0,21,0,28.0,False
ETH022,Health Centre,Oromia,Magnesium Sulphate,2024-06,79.6,0.0,26,0,69.0,False
ETH022,Health Centre,Oromia,Magnesium Sulphate,2024-07,36.8,0.0,31,0,38.0,False
ETH022,Health Centre,Oromia,Magnesium Sulphate,2024-08,30.0,0.0,19,0,19.0,False
ETH022,Health Centre,Oromia,Magnesium Sulphate,2024-09,0.0,100.0,19,1,0.0,True
ETH022,Health Centre,Oromia,Magnesium Sulphate,2024-10,49.2,0.0,25,0,41.0,False
ETH022,Health Centre,Oromia,Magnesium Sulphate,2024-11,34.7,0.0,19,0,22.0,False
ETH022,Health Centre,Oromia,Magnesium Sulphate,2024-12,96.3,0.0,19,0,61.0,False
ETH022,Health Centre,Oromia,ORS/Zinc,2024-02,25.4,0.0,26,0,22.0,True
ETH022,Health Centre,Oromia,ORS/Zinc,2024-03,63.5,0.0,26,0,55.0,False
ETH022,Health Centre,Oromia,ORS/Zinc,2024-07,45.8,0.0,19,0,29.0,False
ETH022,Health Centre,Oromia,ORS/Zinc,2024-08,75.0,0.0,22,0,55.0,False
ETH022,Health Centre,Oromia,ORS/Zinc,2024-09,36.0,0.0,25,0,30.0,False
ETH022,Health Centre,Oromia,ORS/Zinc,2024-10,73.8,0.0,26,0,64.0,False
ETH022,Health Centre,Oromia,ORS/Zinc,2024-11,71.1,0.0,19,0,45.0,False
ETH022,Health Centre,Oromia,ORS/Zinc,2024-12,45.0,0.0,18,0,27.0,False
ETH022,Health Centre,Oromia,Oxytocin,2024-02,54.8,0.0,23,0,42.0,False
ETH022,Health Centre,Oromia,Oxytocin,2024-03,22.5,0.0,24,0,18.0,True
ETH022,Health Centre,Oromia,Oxytocin,2024-05,30.0,0.0,30,0,30.0,False
ETH022,Health Centre,Oromia,Oxytocin,2024-06,123.3,0.0,18,0,74.0,False
ETH022,Health Centre,Oromia,Oxytocin,2024-07,86.8,0.0,19,0,55.0,False
ETH022,Health Centre,Oromia,Oxytocin,2024-08,56.8,0.0,19,0,36.0,False
ETH022,Health Centre,Oromia,Oxytocin,2024-09,33.5,0.0,17,0,19.0,False
ETH022,Health Centre,Oromia,Oxytocin,2024-10,85.0,0.0,24,0,68.0,False
ETH022,Health Centre,Oromia,Oxytocin,2024-11,62.7,0.0,22,0,46.0,False
ETH023,Health Centre,Amhara,Artemether-Lumefantrine,2024-01,61.3,0.0,23,0,47.0,False
ETH023,Health Centre,Amhara,Artemether-Lumefantrine,2024-02,37.1,0.0,21,0,26.0,False
ETH023,Health Centre,Amhara,Artemether-Lumefantrine,2024-03,54.4,0.0,27,0,49.0,False
ETH023,Health Centre,Amhara,Artemether-Lumefantrine,2024-04,47.4,0.0,19,0,30.0,False
ETH023,Health Centre,Amhara,Artemether-Lumefantrine,2024-05,91.2,0.0,24,0,73.0,False
ETH023,Health Centre,Amhara,Artemether-Lumefantrine,2024-07,59.0,0.0,29,0,57.0,False
ETH023,Health Centre,Amhara,Artemether-Lumefantrine,2024-08,29.0,0.0,29,0,28.0,True
ETH023,Health Centre,Amhara,Artemether-Lumefantrine,2024-09,0.0,100.0,28,1,0.0,True
ETH023,Health Centre,Amhara,Artemether-Lumefantrine,2024-10,77.5,0.0,24,0,62.0,False
ETH023,Health Centre,Amhara,Artemether-Lumefantrine,2024-11,38.9,0.0,27,0,35.0,False
ETH023,Health Centre,Amhara,Artemether-Lumefantrine,2024-12,104.3,0.0,23,0,80.0,False
ETH023,Health Centre,Amhara,Magnesium Sulphate,2024-01,158.4,0.0,25,0,132.0,False
ETH023,Health Centre,Amhara,Magnesium Sulphate,2024-03,105.0,0.0,24,0,84.0,False
ETH023,Health Centre,Amhara,Magnesium Sulphate,2024-04,79.6,0.0,23,0,61.0,False
ETH023,Health Centre,Amhara,Magnesium Sulphate,2024-06,116.5,0.0,17,0,66.0,False
ETH023,Health Centre,Amhara,Magnesium Sulphate,2024-08,13.3,0.0,27,0,12.0,True
ETH023,Health Centre,Amhara,Magnesium Sulphate,2024-09,77.6,0.0,17,0,44.0,False
ETH023,Health Centre,Amhara,Magnesium Sulphate,2024-10,36.0,0.0,20,0,24.0,False
ETH023,Health Centre,Amhara,Magnesium Sulphate,2024-11,0.0,100.0,24,1,0.0,True
ETH023,Health Centre,Amhara,Magnesium Sulphate,2024-12,37.8,0.0,27,0,34.0,False
ETH023,Health Centre,Amhara,ORS/Zinc,2024-01,35.0,0.0,30,0,35.0,False
ETH023,Health Centre,Amhara,ORS/Zinc,2024-03,66.2,0.0,29,0,64.0,False
ETH023,Health Centre,Amhara,ORS/Zinc,2024-04,57.3,0.0,22,0,42.0,False
ETH023,Health Centre,Amhara,ORS/Zinc,2024-05,12.0,0.0,30,0,12.0,True
ETH023,Health Centre,Amhara,ORS/Zinc,2024-06,139.5,0.0,20,0,93.0,False
ETH023,Health Centre,Amhara,ORS/Zinc,2024-07,86.2,0.0,24,0,69.0,False
ETH023,Health Centre,Amhara,ORS/Zinc,2024-09,70.6,0.0,34,0,80.0,False
ETH023,Health Centre,Amhara,ORS/Zinc,2024-10,66.0,0.0,25,0,55.0,False
ETH023,Health Centre,Amhara,ORS/Zinc,2024-11,56.8,0.0,19,0,36.0,False
ETH023,Health Centre,Amhara,ORS/Zinc,2024-12,10.0,0.0,27,0,9.0,True
ETH023,Health Centre,Amhara,Oxytocin,2024-01,81.4,0.0,28,0,76.0,False
ETH023,Health Centre,Amhara,Oxytocin,2024-02,65.0,0.0,24,0,52.0,False
ETH023,Health Centre,Amhara,Oxytocin,2024-04,111.8,0.0,22,0,82.0,False
ETH023,Health Centre,Amhara,Oxytocin,2024-05,77.0,0.0,23,0,59.0,False
ETH023,Health Centre,Amhara,Oxytocin,2024-06,25.3,0.0,32,0,27.0,True
ETH023,Health Centre,Amhara,Oxytocin,2024-07,86.4,0.0,25,0,72.0,False
ETH023,Health Centre,Amhara,Oxytocin,2024-08,78.0,0.0,20,0,52.0,False
ETH023,Health Centre,Amhara,Oxytocin,2024-09,37.8,0.0,23,0,29.0,False
ETH023,Health Centre,Amhara,Oxytocin,2024-10,100.5,0.0,20,0,67.0,False
ETH023,Health Centre,Amhara,Oxytocin,2024-11,53.8,0.0,24,0,43.0,False
ETH023,Health Centre,Amhara,Oxytocin,2024-12,17.8,0.0,27,0,16.0,True
ETH024,Health Post,Tigray,Artemether-Lumefantrine,2024-01,180.0,0.0,3,0,27.0,False
ETH024,Health Post,Tigray,Artemether-Lumefantrine,2024-02,132.0,0.0,5,0,22.0,False
ETH024,Health Post,Tigray,Artemether-Lumefantrine,2024-03,102.0,0.0,5,0,17.0,False
ETH024,Health Post,Tigray,Artemether-Lumefantrine,2024-04,97.5,0.0,4,0,13.0,False
ETH024,Health Post,Tigray,Artemether-Lumefantrine,2024-05,18.8,0.0,8,0,5.0,True
ETH024,Health Post,Tigray,Artemether-Lumefantrine,2024-06,0.0,100.0,5,1,0.0,True
ETH024,Health Post,Tigray,Artemether-Lumefantrine,2024-07,8.8,0.0,17,0,5.0,True
ETH024,Health Post,Tigray,Artemether-Lumefantrine,2024-08,0.0,100.0,5,1,0.0,True
ETH024,Health Post,Tigray,Artemether-Lumefantrine,2024-09,17.1,0.0,14,0,8.0,True
ETH024,Health Post,Tigray,Artemether-Lumefantrine,2024-10,30.0,0.0,4,0,4.0,False
ETH024,Health Post,Tigray,Artemether-Lumefantrine,2024-11,60.0,0.0,6,0,12.0,False
ETH024,Health Post,Tigray,Magnesium Sulphate,2024-01,40.0,0.0,9,0,12.0,False
ETH024,Health Post,Tigray,Magnesium Sulphate,2024-04,22.5,0.0,8,0,6.0,True
ETH024,Health Post,Tigray,Magnesium Sulphate,2024-05,15.0,0.0,4,0,2.0,True
ETH024,Health Post,Tigray,Magnesium Sulphate,2024-06,114.0,0.0,5,0,19.0,False
ETH024,Health Post,Tigray,Magnesium Sulphate,2024-07,51.4,0.0,7,0,12.0,False
ETH024,Health Post,Tigray,Magnesium Sulphate,2024-09,5.0,0.0,6,0,1.0,True
ETH024,Health Post,Tigray,Magnesium Sulphate,2024-10,45.0,0.0,10,0,15.0,False
ETH024,Health Post,Tigray,Magnesium Sulphate,2024-11,34.3,0.0,7,0,8.0,False
ETH024,Health Post,Tigray,Magnesium Sulphate,2024-12,180.0,0.0,2,0,24.0,False
ETH024,Health Post,Tigray,ORS/Zinc,2024-01,144.0,0.0,5,0,24.0,False
ETH024,Health Post,Tigray,ORS/Zinc,2024-03,21.0,0.0,10,0,7.0,True
ETH024,Health Post,Tigray,ORS/Zinc,2024-04,94.3,0.0,7,0,22.0,False
ETH024,Health Post,Tigray,ORS/Zinc,2024-05,36.0,0.0,10,0,12.0,False
ETH024,Health Post,Tigray,ORS/Zinc,2024-06,42.0,0.0,5,0,7.0,False
ETH024,Health Post,Tigray,ORS/Zinc,2024-07,110.0,0.0,6,0,22.0,False
ETH024,Health Post,Tigray,ORS/Zinc,2024-08,102.0,0.0,5,0,17.0,False
ETH024,Health Post,Tigray,ORS/Zinc,2024-09,97.5,0.0,4,0,13.0,False
ETH024,Health Post,Tigray,ORS/Zinc,2024-10,25.7,0.0,7,0,6.0,True
ETH024,Health Post,Tigray,ORS/Zinc,2024-11,0.0,100.0,6,1,0.0,True
ETH024,Health Post,Tigray,ORS/Zinc,2024-12,78.0,0.0,5,0,13.0,False
ETH024,Health Post,Tigray,Oxytocin,2024-01,125.0,0.0,6,0,25.0,False
ETH024,Health Post,Tigray,Oxytocin,2024-03,27.3,0.0,11,0,10.0,True
ETH024,Health Post,Tigray,Oxytocin,2024-04,12.9,0.0,7,0,3.0,True
ETH024,Health Post,Tigray,Oxytocin,2024-05,96.0,0.0,5,0,16.0,False
ETH024,Health Post,Tigray,Oxytocin,2024-06,18.0,0.0,10,0,6.0,True
ETH024,Health Post,Tigray,Oxytocin,2024-07,0.0,100.0,6,1,0.0,True
ETH024,Health Post,Tigray,Oxytocin,2024-08,0.0,100.0,0,1,0.0,True
ETH024,Health Post,Tigray,Oxytocin,2024-09,0.0,100.0,0,1,0.0,True
ETH024,Health Post,Tigray,Oxytocin,2024-10,140.0,0.0,3,0,14.0,False
ETH024,Health Post,Tigray,Oxytocin,2024-11,30.0,0.0,7,0,7.0,False
ETH025,Health Centre,SNNPR,Artemether-Lumefantrine,2024-01,97.5,0.0,28,0,91.0,False
ETH025,Health Centre,SNNPR,Artemether-Lumefantrine,2024-02,64.1,0.0,29,0,62.0,False
ETH025,Health Centre,SNNPR,Artemether-Lumefantrine,2024-03,38.9,0.0,27,0,35.0,False
ETH025,Health Centre,SNNPR,Artemether-Lumefantrine,2024-04,25.3,0.0,19,0,16.0,True
ETH025,Health Centre,SNNPR,Artemether-Lumefantrine,2024-05,0.0,100.0,16,1,0.0,True
ETH025,Health Centre,SNNPR,Artemether-Lumefantrine,2024-06,38.7,0.0,31,0,40.0,False
ETH025,Health Centre,SNNPR,Artemether-Lumefantrine,2024-07,1.6,0.0,38,0,2.0,True
ETH025,Health Centre,SNNPR,Artemether-Lumefantrine,2024-08,48.6,0.0,37,0,60.0,False
ETH025,Health Centre,SNNPR,Artemether-Lumefantrine,2024-09,12.9,0.0,42,0,18.0,True
ETH025,Health Centre,SNNPR,Artemether-Lumefantrine,2024-10,0.0,100.0,18,1,0.0,True
ETH025,Health Centre,SNNPR,Artemether-Lumefantrine,2024-11,65.0,0.0,30,0,65.0,False
ETH025,Health Centre,SNNPR,Artemether-Lumefantrine,2024-12,120.0,0.0,13,0,52.0,False
ETH025,Health Centre,SNNPR,Magnesium Sulphate,2024-01,95.6,0.0,27,0,86.0,False
ETH025,Health Centre,SNNPR,Magnesium Sulphate,2024-03,38.4,0.0,25,0,32.0,False
ETH025,Health Centre,SNNPR,Magnesium Sulphate,2024-04,84.4,0.0,27,0,76.0,False
ETH025,Health Centre,SNNPR,Magnesium Sulphate,2024-05,57.7,0.0,26,0,50.0,False
ETH025,Health Centre,SNNPR,Magnesium Sulphate,2024-06,25.6,0.0,27,0,23.0,True
ETH025,Health Centre,SNNPR,Magnesium Sulphate,2024-07,0.0,100.0,23,1,0.0,True
ETH025,Health Centre,SNNPR,Magnesium Sulphate,2024-08,43.4,0.0,29,0,42.0,False
ETH025,Health Centre,SNNPR,Magnesium Sulphate,2024-09,18.5,0.0,26,0,16.0,True
ETH025,Health Centre,SNNPR,Magnesium Sulphate,2024-10,117.4,0.0,23,0,90.0,False
ETH025,Health Centre,SNNPR,Magnesium Sulphate,2024-11,128.8,0.0,17,0,73.0,False
ETH025,Health Centre,SNNPR,Magnesium Sulphate,2024-12,74.3,0.0,21,0,52.0,False
ETH025,Health Centre,SNNPR,ORS/Zinc,2024-01,108.9,0.0,19,0,69.0,False
ETH025,Health Centre,SNNPR,ORS/Zinc,2024-02,60.0,0.0,23,0,46.0,False
ETH025,Health Centre,SNNPR,ORS/Zinc,2024-04,66.2,0.0,24,0,53.0,False
ETH025,Health Centre,SNNPR,ORS/Zinc,2024-05,31.2,0.0,26,0,27.0,False
ETH025,Health Centre,SNNPR,ORS/Zinc,2024-07,103.0,0.0,23,0,79.0,False
ETH025,Health Centre,SNNPR,ORS/Zinc,2024-08,101.7,0.0,18,0,61.0,False
ETH025,Health Centre,SNNPR,ORS/Zinc,2024-09,61.5,0.0,20,0,41.0,False
ETH025,Health Centre,SNNPR,ORS/Zinc,2024-10,15.6,0.0,27,0,14.0,True
ETH025,Health Centre,SNNPR,ORS/Zinc,2024-11,0.0,100.0,14,1,0.0,True
ETH025,Health Centre,SNNPR,ORS/Zinc,2024-12,147.5,0.0,12,0,59.0,False
ETH025,Health Centre,SNNPR,Oxytocin,2024-01,139.2,0.0,25,0,116.0,False
ETH025,Health Centre,SNNPR,Oxytocin,2024-02,109.2,0.0,25,0,91.0,False
ETH025,Health Centre,SNNPR,Oxytocin,2024-03,45.8,0.0,36,0,55.0,False
ETH025,Health Centre,SNNPR,Oxytocin,2024-04,38.8,0.0,24,0,31.0,False
ETH025,Health Centre,SNNPR,Oxytocin,2024-06,64.3,0.0,21,0,45.0,False
ETH025,Health Centre,SNNPR,Oxytocin,2024-07,34.3,0.0,21,0,24.0,False
ETH025,Health Centre,SNNPR,Oxytocin,2024-08,56.7,0.0,27,0,51.0,False
ETH025,Health Centre,SNNPR,Oxytocin,2024-10,76.0,0.0,30,0,76.0,False
ETH025,Health Centre,SNNPR,Oxytocin,2024-11,51.4,0.0,28,0,48.0,False
ETH025,Health Centre,SNNPR,Oxytocin,2024-12,27.6,0.0,25,0,23.0,True
ETH026,Health Post,Tigray,Artemether-Lumefantrine,2024-01,66.0,0.0,5,0,11.0,False
ETH026,Health Post,Tigray,Artemether-Lumefantrine,2024-02,80.0,0.0,3,0,8.0,False
ETH026,Health Post,Tigray,Artemether-Lumefantrine,2024-03,94.3,0.0,7,0,22.0,False
ETH026,Health Post,Tigray,Artemether-Lumefantrine,2024-04,180.0,0.0,2,0,20.0,False
ETH026,Health Post,Tigray,Artemether-Lumefantrine,2024-05,55.7,0.0,7,0,13.0,False
ETH026,Health Post,Tigray,Artemether-Lumefantrine,2024-06,25.7,0.0,7,0,6.0,True
ETH026,Health Post,Tigray,Artemether-Lumefantrine,2024-08,42.0,0.0,10,0,14.0,False
ETH026,Health Post,Tigray,Artemether-Lumefantrine,2024-09,0.0,100.0,14,1,0.0,True
ETH026,Health Post,Tigray,Artemether-Lumefantrine,2024-10,56.7,0.0,9,0,17.0,False
ETH026,Health Post,Tigray,Artemether-Lumefantrine,2024-11,97.5,0.0,4,0,13.0,False
ETH026,Health Post,Tigray,Artemether-Lumefantrine,2024-12,48.0,0.0,5,0,8.0,False
ETH026,Health Post,Tigray,Magnesium Sulphate,2024-02,80.0,0.0,6,0,16.0,False
ETH026,Health Post,Tigray,Magnesium Sulphate,2024-03,23.3,0.0,9,0,7.0,True
ETH026,Health Post,Tigray,Magnesium Sulphate,2024-04,85.7,0.0,7,0,20.0,False
ETH026,Health Post,Tigray,Magnesium Sulphate,2024-05,45.0,0.0,8,0,12.0,False
ETH026,Health Post,Tigray,Magnesium Sulphate,2024-06,90.0,0.0,3,0,9.0,False
ETH026,Health Post,Tigray,Magnesium Sulphate,2024-07,96.0,0.0,5,0,16.0,False
ETH026,Health Post,Tigray,Magnesium Sulphate,2024-08,38.6,0.0,7,0,9.0,False
ETH026,Health Post,Tigray,Magnesium Sulphate,2024-09,108.0,0.0,5,0,18.0,False
ETH026,Health Post,Tigray,Magnesium Sulphate,2024-10,105.0,0.0,4,0,14.0,False
ETH026,Health Post,Tigray,Magnesium Sulphate,2024-11,54.0,0.0,5,0,9.0,False
ETH026,Health Post,Tigray,Magnesium Sulphate,2024-12,56.2,0.0,8,0,15.0,False
ETH026,Health Post,Tigray,ORS/Zinc,2024-01,142.5,0.0,4,0,19.0,False
ETH026,Health Post,Tigray,ORS/Zinc,2024-02,33.3,0.0,9,0,10.0,False
ETH026,Health Post,Tigray,ORS/Zinc,2024-03,120.0,0.0,2,0,8.0,False
ETH026,Health Post,Tigray,ORS/Zinc,2024-04,96.0,0.0,5,0,16.0,False
ETH026,Health Post,Tigray,ORS/Zinc,2024-05,38.6,0.0,7,0,9.0,False
ETH026,Health Post,Tigray,ORS/Zinc,2024-06,24.0,0.0,5,0,4.0,True
ETH026,Health Post,Tigray,ORS/Zinc,2024-07,80.0,0.0,6,0,16.0,False
ETH026,Health Post,Tigray,ORS/Zinc,2024-08,23.3,0.0,9,0,7.0,True
ETH026,Health Post,Tigray,ORS/Zinc,2024-09,22.5,0.0,4,0,3.0,True
ETH026,Health Post,Tigray,ORS/Zinc,2024-10,97.5,0.0,4,0,13.0,False
ETH026,Health Post,Tigray,ORS/Zinc,2024-11,9.0,0.0,10,0,3.0,True
ETH026,Health Post,Tigray,ORS/Zinc,2024-12,0.0,100.0,3,1,0.0,True
ETH026,Health Post,Tigray,Oxytocin,2024-02,37.5,0.0,8,0,10.0,False
ETH026,Health Post,Tigray,Oxytocin,2024-03,7.5,0.0,8,0,2.0,True
ETH026,Health Post,Tigray,Oxytocin,2024-04,0.0,100.0,2,1,0.0,True
ETH026,Health Post,Tigray,Oxytocin,2024-05,81.4,0.0,7,0,19.0,False
ETH026,Health Post,Tigray,Oxytocin,2024-06,84.0,0.0,5,0,14.0,False
ETH026,Health Post,Tigray,Oxytocin,2024-07,22.5,0.0,8,0,6.0,True
ETH026,Health Post,Tigray,Oxytocin,2024-08,142.5,0.0,4,0,19.0,False
ETH026,Health Post,Tigray,Oxytocin,2024-09,180.0,0.0,2,0,17.0,False
ETH026,Health Post,Tigray,Oxytocin,2024-10,180.0,0.0,2,0,15.0,False
ETH026,Health Post,Tigray,Oxytocin,2024-11,26.2,0.0,8,0,7.0,True
ETH026,Health Post,Tigray,Oxytocin,2024-12,47.1,0.0,7,0,11.0,False
ETH027,Health Centre,Tigray,Artemether-Lumefantrine,2024-01,48.5,0.0,26,0,42.0,False
ETH027,Health Centre,Tigray,Artemether-Lumefantrine,2024-02,22.5,0.0,24,0,18.0,True
ETH027,Health Centre,Tigray,Artemether-Lumefantrine,2024-04,46.5,0.0,20,0,31.0,False
ETH027,Health Centre,Tigray,Artemether-Lumefantrine,2024-05,91.5,0.0,20,0,61.0,False
ETH027,Health Centre,Tigray,Artemether-Lumefantrine,2024-06,15.8,0.0,40,0,21.0,True
ETH027,Health Centre,Tigray,Artemether-Lumefantrine,2024-07,35.4,0.0,39,0,46.0,False
ETH027,Health Centre,Tigray,Artemether-Lumefantrine,2024-09,30.0,0.0,51,0,51.0,False
ETH027,Health Centre,Tigray,Artemether-Lumefantrine,2024-10,50.5,0.0,19,0,32.0,False
ETH027,Health Centre,Tigray,Artemether-Lumefantrine,2024-11,133.3,0.0,18,0,80.0,False
ETH027,Health Centre,Tigray,Artemether-Lumefantrine,2024-12,47.4,0.0,31,0,49.0,False
ETH027,Health Centre,Tigray,Magnesium Sulphate,2024-01,146.1,0.0,23,0,112.0,False
ETH027,Health Centre,Tigray,Magnesium Sulphate,2024-02,85.9,0.0,29,0,83.0,False
ETH027,Health Centre,Tigray,Magnesium Sulphate,2024-03,101.1,0.0,19,0,64.0,False
ETH027,Health Centre,Tigray,Magnesium Sulphate,2024-05,41.7,0.0,18,0,25.0,False
ETH027,Health Centre,Tigray,Magnesium Sulphate,2024-06,64.6,0.0,26,0,56.0,False
ETH027,Health Centre,Tigray,Magnesium Sulphate,2024-07,32.2,0.0,27,0,29.0,False
ETH027,Health Centre,Tigray,Magnesium Sulphate,2024-08,91.4,0.0,21,0,64.0,False
ETH027,Health Centre,Tigray,Magnesium Sulphate,2024-09,41.1,0.0,27,0,37.0,False
ETH027,Health Centre,Tigray,Magnesium Sulphate,2024-10,93.0,0.0,20,0,62.0,False
ETH027,Health Centre,Tigray,Magnesium Sulphate,2024-12,13.8,0.0,26,0,12.0,True
ETH027,Health Centre,Tigray,ORS/Zinc,2024-01,67.5,0.0,28,0,63.0,False
ETH027,Health Centre,Tigray,ORS/Zinc,2024-02,45.6,0.0,25,0,38.0,False
ETH027,Health Centre,Tigray,ORS/Zinc,2024-03,101.7,0.0,23,0,78.0,False
ETH027,Health Centre,Tigray,ORS/Zinc,2024-04,81.4,0.0,21,0,57.0,False
ETH027,Health Centre,Tigray,ORS/Zinc,2024-05,60.0,0.0,19,0,38.0,False
ETH027,Health Centre,Tigray,ORS/Zinc,2024-06,12.2,0.0,27,0,11.0,True
